TIMESTAMP,FORECAST
20131101 1:00,0.3667761362647143
20131101 2:00,0.3686302335137175
20131101 3:00,0.36621436267649915
20131101 4:00,0.35872739762636374
20131101 5:00,0.3708094967138937
20131101 6:00,0.3729158965180147
20131101 7:00,0.33586932298392025
20131101 8:00,0.22628994988503143
20131101 9:00,0.15586890124574262
20131101 10:00,0.01114848753239378
20131101 11:00,-0.038008415098302537
20131101 12:00,0.0019656750368374637
20131101 13:00,0.12031525949430799
20131101 14:00,0.08169406963099535
20131101 15:00,-0.03454199937263869
20131101 16:00,0.03952558074228783
20131101 17:00,0.057397962288221194
20131101 18:00,0.07546649672843961
20131101 19:00,0.04451284483941989
20131101 20:00,-0.04679040569965268
20131101 21:00,0.059663428123883866
20131101 22:00,0.11273657116670302
20131101 23:00,0.16453533416579158
20131102 0:00,0.21692579141360868
20131102 1:00,0.44396530096428427
20131102 2:00,0.48932834218180304
20131102 3:00,0.550800582639208
20131102 4:00,0.6184606153326122
20131102 5:00,0.6441986870848926
20131102 6:00,0.5989049338929993
20131102 7:00,0.5376602308297147
20131102 8:00,0.5025738592371625
20131102 9:00,0.4995294374918235
20131102 10:00,0.44888663438261206
20131102 11:00,0.39876112828747173
20131102 12:00,0.31834743686351336
20131102 13:00,0.45825889163272365
20131102 14:00,0.5567107289261919
20131102 15:00,0.3088793086853753
20131102 16:00,0.3602491695360241
20131102 17:00,0.4671875778938667
20131102 18:00,0.5190606132582118
20131102 19:00,0.4570157971465652
20131102 20:00,0.38160820578853866
20131102 21:00,0.420910937122435
20131102 22:00,0.4973180955133549
20131102 23:00,0.4878134356481742
20131103 0:00,0.47651071080970536
20131103 1:00,0.42151714535704915
20131103 2:00,0.43542359794691315
20131103 3:00,0.5703173429594453
20131103 4:00,0.6020573296979892
20131103 5:00,0.5805257948944553
20131103 6:00,0.5794390655840123
20131103 7:00,0.5758530182288453
20131103 8:00,0.5709993854800095
20131103 9:00,0.5074698445663541
20131103 10:00,0.43811655649554243
20131103 11:00,0.36661781760982126
20131103 12:00,0.49577189301380314
20131103 13:00,0.5082901757934954
20131103 14:00,0.545303345817246
20131103 15:00,0.5972439668268452
20131103 16:00,0.6349322813546681
20131103 17:00,0.6601481475842155
20131103 18:00,0.6804883917796951
20131103 19:00,0.6946479145775108
20131103 20:00,0.7117078741395828
20131103 21:00,0.7446824446688671
20131103 22:00,0.807488017373797
20131103 23:00,0.8528038317521331
