TIMESTAMP,FORECAST
20131101 1:00,0.18087293729055806
20131101 2:00,0.18087293729055806
20131101 3:00,0.08298683441207264
20131101 4:00,0.059312753573649436
20131101 5:00,0.05665389356835881
20131101 6:00,0.08383051110166201
20131101 7:00,0.16898220836249553
20131101 8:00,0.32663045178163336
20131101 9:00,0.2383682291317855
20131101 10:00,0.09136394789396088
20131101 11:00,0.022293240696229677
20131101 12:00,0.03939686920831517
20131101 13:00,0.04177450371363339
20131101 14:00,0.03468421023974362
20131101 15:00,0.054744968387721395
20131101 16:00,0.0387747641305123
20131101 17:00,0.022293240696229677
20131101 18:00,0.022293240696229677
20131101 19:00,0.022293240696229677
20131101 20:00,0.022293240696229677
20131101 21:00,0.05236733397723925
20131101 22:00,0.24677090861994544
20131101 23:00,0.46412419518785725
20131102 0:00,0.491522384427783
20131102 1:00,0.3524520733534376
20131102 2:00,0.31698356213786766
20131102 3:00,0.4378253423208937
20131102 4:00,0.3778390735773112
20131102 5:00,0.7277859608530031
20131102 6:00,0.7150200238497444
20131102 7:00,0.7255276342188928
20131102 8:00,0.6177756264863263
20131102 9:00,0.7841929948828903
20131102 10:00,0.7618909540417593
20131102 11:00,0.6447306724078432
20131102 12:00,0.5703252011637376
20131102 13:00,0.5414697521268981
20131102 14:00,0.3666326603012171
20131102 15:00,0.4058849338064755
20131102 16:00,0.21112343564498176
20131102 17:00,0.4435862057447201
20131102 18:00,0.42604795588470407
20131102 19:00,0.5532897485103165
20131102 20:00,0.43799578210980894
20131102 21:00,0.42482078967005543
20131102 22:00,0.46161020896521016
20131102 23:00,0.2024991845450353
20131103 0:00,0.2486031358766038
20131103 1:00,0.2450153792872662
20131103 2:00,0.348165513762318
20131103 3:00,0.2445551919330639
20131103 4:00,0.21042463273803588
20131103 5:00,0.2836285037737646
20131103 6:00,0.30782242575973984
20131103 7:00,0.31147835830257803
20131103 8:00,0.46557293301429237
20131103 9:00,0.49798205075855534
20131103 10:00,0.3014650232643823
20131103 11:00,0.27119492428302183
20131103 12:00,0.5892781009682746
20131103 13:00,0.7908912768612424
20131103 14:00,0.8639673181501206
20131103 15:00,0.8980382234569628
20131103 16:00,0.9521613649413041
20131103 17:00,0.9513006442159215
20131103 18:00,0.9347850328048886
20131103 19:00,0.9222065795315024
20131103 20:00,0.9445086202777973
20131103 21:00,0.875361215156087
20131103 22:00,0.8933681744356201
20131103 23:00,0.9175791403625524
20131104 0:00,0.9475594917786259
20131104 1:00,0.9281634486556798
20131104 2:00,0.9177836680333817
20131104 3:00,0.8418271951274263
20131104 4:00,0.6084355284436409
20131104 5:00,0.32444030110102356
20131104 6:00,0.28390972936857306
20131104 7:00,0.30797582151286196
20131104 8:00,0.352946348589554
20131104 9:00,0.32362219022803373
20131104 10:00,0.3734587721212555
20131104 11:00,0.46366400783365497
20131104 12:00,0.7606211779747181
20131104 13:00,0.9410657373762672
20131104 14:00,0.9230332122801348
20131104 15:00,0.9623025298211862
20131104 16:00,0.9606748302353572
20131104 17:00,0.9464857213170992
20131104 18:00,0.9534822729260528
20131104 19:00,0.9630354207048824
20131104 20:00,0.9564905344796526
20131104 21:00,0.9391653342609443
20131104 22:00,0.9261181716628772
20131104 23:00,0.8338506150167184
20131105 0:00,0.785283809285374
20131105 1:00,0.8292998737717474
20131105 2:00,0.5690469030313816
20131105 3:00,0.4554317681344103
20131105 4:00,0.18404055997661473
20131105 5:00,0.10031203463078071
20131105 6:00,0.038732154278119574
20131105 7:00,0.022293240696229677
20131105 8:00,0.022293240696229677
20131105 9:00,0.022293240696229677
20131105 10:00,0.06740011958508674
20131105 11:00,0.21807737730670657
20131105 12:00,0.288886569990996
20131105 13:00,0.30569192896731595
20131105 14:00,0.31832151415840954
20131105 15:00,0.3503471424724493
20131105 16:00,0.3328344585238689
20131105 17:00,0.3023257439897648
20131105 18:00,0.36214157294443206
20131105 19:00,0.5155117787429289
20131105 20:00,0.45734921528552624
20131105 21:00,0.5286441611406174
20131105 22:00,0.5196534645514049
20131105 23:00,0.6612377618483976
20131106 0:00,0.6181846819228214
20131106 1:00,0.5167900767804487
20131106 2:00,0.3433761568697674
20131106 3:00,0.17652416722010902
20131106 4:00,0.132635932480586
20131106 5:00,0.0991530442747965
20131106 6:00,0.07478868259474208
20131106 7:00,0.05500915004157279
20131106 8:00,0.08531333690484741
20131106 9:00,0.07904115420911137
20131106 10:00,0.04427996796580196
20131106 11:00,0.11092190883534365
20131106 12:00,0.188352685574006
20131106 13:00,0.22172478787906616
20131106 14:00,0.23819778943770634
20131106 15:00,0.39755895224229465
20131106 16:00,0.6180653740516135
20131106 17:00,0.2184438227959727
