TIMESTAMP,FORECAST
20131101 1:00,0.21976922452449799
20131101 2:00,0.21976922452449799
20131101 3:00,0.11288955807685852
20131101 4:00,0.08839812874794006
20131101 5:00,0.08573806285858154
20131101 6:00,0.1137925535440445
20131101 7:00,0.2088310420513153
20131101 8:00,0.35072213411331177
20131101 9:00,0.2740413546562195
20131101 10:00,0.1218794584274292
20131101 11:00,0.05932950973510742
20131101 12:00,0.06976410746574402
20131101 13:00,0.07170721888542175
20131101 14:00,0.06606116890907288
20131101 15:00,0.08383134007453918
20131101 16:00,0.06926541030406952
20131101 17:00,0.05932950973510742
20131101 18:00,0.05932950973510742
20131101 19:00,0.05932950973510742
20131101 20:00,0.05932950973510742
20131101 21:00,0.08148510754108429
20131101 22:00,0.2817173898220062
20131101 23:00,0.4691559374332428
20131102 0:00,0.4929776191711426
20131102 1:00,0.3721018433570862
20131102 2:00,0.34281912446022034
20131102 3:00,0.44694992899894714
20131102 4:00,0.39535343647003174
20131102 5:00,0.7383050322532654
20131102 6:00,0.724845826625824
20131102 7:00,0.7359168529510498
20131102 8:00,0.6244133710861206
20131102 9:00,0.7989599704742432
20131102 10:00,0.7747477293014526
20131102 11:00,0.6520029306411743
20131102 12:00,0.5763170123100281
20131102 13:00,0.5461229085922241
20131102 14:00,0.3850426971912384
20131102 15:00,0.41919565200805664
20131102 16:00,0.2480364590883255
20131102 17:00,0.4517827033996582
20131102 18:00,0.4371247887611389
20131102 19:00,0.5586088299751282
20131102 20:00,0.4470926821231842
20131102 21:00,0.43610525131225586
20131102 22:00,0.4670172929763794
20131102 23:00,0.23991955816745758
20131103 0:00,0.28334343433380127
20131103 1:00,0.28016120195388794
20131103 2:00,0.368213415145874
20131103 3:00,0.27975359559059143
20131103 4:00,0.24737705290317535
20131103 5:00,0.3132948875427246
20131103 6:00,0.33525246381759644
20131103 7:00,0.3383307158946991
20131103 8:00,0.4703899025917053
20131103 9:00,0.49976682662963867
20131103 10:00,0.3294874429702759
20131103 11:00,0.3032727539539337
20131103 12:00,0.5957329273223877
20131103 13:00,0.8062911033630371
20131103 14:00,0.8862810134887695
20131103 15:00,0.9133168458938599
20131103 16:00,0.9490282535552979
20131103 17:00,0.948452353477478
20131103 18:00,0.9374502897262573
20131103 19:00,0.9291349649429321
20131103 20:00,0.9439163208007812
20131103 21:00,0.896567702293396
20131103 22:00,0.910291314125061
20131103 23:00,0.926089882850647
20131104 0:00,0.9459518194198608
20131104 1:00,0.9330661296844482
20131104 2:00,0.9262243509292603
20131104 3:00,0.8629810810089111
20131104 4:00,0.6149581670761108
20131104 5:00,0.3489236831665039
20131104 6:00,0.31354427337646484
20131104 7:00,0.3353918194770813
20131104 8:00,0.372550904750824
20131104 9:00,0.34825247526168823
20131104 10:00,0.39131438732147217
20131104 11:00,0.46876418590545654
20131104 12:00,0.7733783721923828
20131104 13:00,0.9416230916976929
20131104 14:00,0.9296797513961792
20131104 15:00,0.9558342695236206
20131104 16:00,0.9547395706176758
20131104 17:00,0.945235013961792
20131104 18:00,0.9499127864837646
20131104 19:00,0.9563275575637817
20131104 20:00,0.9519293308258057
20131104 21:00,0.9403589963912964
20131104 22:00,0.9317148923873901
20131104 23:00,0.8539966344833374
20131105 0:00,0.8001519441604614
20131105 1:00,0.8488882780075073
20131105 2:00,0.574981689453125
20131105 3:00,0.4617755115032196
20131105 4:00,0.2227024883031845
20131105 5:00,0.13154089450836182
20131105 6:00,0.0692315399646759
20131105 7:00,0.05932950973510742
20131105 8:00,0.05932950973510742
20131105 9:00,0.05932950973510742
20131105 10:00,0.09655600786209106
20131105 11:00,0.2546151280403137
20131105 12:00,0.3181500732898712
20131105 13:00,0.3333178758621216
20131105 14:00,0.3439123034477234
20131105 15:00,0.3701910376548767
20131105 16:00,0.35583022236824036
20131105 17:00,0.3302665948867798
20131105 18:00,0.38093137741088867
20131105 19:00,0.5183441638946533
20131105 20:00,0.46340006589889526
20131105 21:00,0.5323984622955322
20131105 22:00,0.5227638483047485
20131105 23:00,0.6691205501556396
20131106 0:00,0.6248286962509155
20131106 1:00,0.5197069644927979
20131106 2:00,0.36426645517349243
20131106 3:00,0.2157648801803589
20131106 4:00,0.16755543649196625
20131106 5:00,0.1302860826253891
20131106 6:00,0.10420289635658264
20131106 7:00,0.0840950608253479
20131106 8:00,0.1153809130191803
20131106 9:00,0.10867543518543243
20131106 10:00,0.07377320528030396
20131106 11:00,0.1432202011346817
20131106 12:00,0.2267056107521057
20131106 13:00,0.25807780027389526
20131106 14:00,0.2738759219646454
20131106 15:00,0.4125487208366394
20131106 16:00,0.6247075796127319
20131106 17:00,0.25496265292167664
20131106 18:00,0.05932950973510742
20131106 19:00,0.05932950973510742
20131106 20:00,0.13386869430541992
20131106 21:00,0.45816516876220703
20131106 22:00,0.3166055977344513
20131106 23:00,0.2470233291387558
20131107 0:00,0.24450969696044922
20131107 1:00,0.1157006174325943
20131107 2:00,0.1336098611354828
20131107 3:00,0.18566039204597473
20131107 4:00,0.4513101279735565
20131107 5:00,0.5087718963623047
20131107 6:00,0.2827911376953125
20131107 7:00,0.18872606754302979
20131107 8:00,0.5890812277793884
20131107 9:00,0.5947555303573608
20131107 10:00,0.29245468974113464
20131107 11:00,0.7739297151565552
20131107 12:00,0.3539053201675415
20131107 13:00,0.3067430853843689
20131107 14:00,0.7698534727096558
20131107 15:00,0.6341487169265747
20131107 16:00,0.553856372833252
20131107 17:00,0.910842776298523
20131107 18:00,0.4229544699192047
20131107 19:00,0.6110744476318359
20131107 20:00,0.5761211514472961
