TIMESTAMP,FORECAST
20131101 1:00,0.36045088217511095
20131101 2:00,0.36586610802007
20131101 3:00,0.3665507526765264
20131101 4:00,0.36097491379009417
20131101 5:00,0.3745393669111432
20131101 6:00,0.37727404339034687
20131101 7:00,0.34082509957548923
20131101 8:00,0.2320422457376755
20131101 9:00,0.1638136479987367
20131101 10:00,0.03804773095795627
20131101 11:00,0.0007172485289769492
20131101 12:00,0.0478763341720668
20131101 13:00,0.06669070895137988
20131101 14:00,0.030436532050369003
20131101 15:00,-0.020075578642582692
20131101 16:00,0.053236116729014404
20131101 17:00,0.07582389691009461
20131101 18:00,0.09808832011497842
20131101 19:00,0.06935754980512182
20131101 20:00,-0.018467451758219344
20131101 21:00,0.0059180552542442005
20131101 22:00,0.08096934949724116
20131101 23:00,0.14112737393460464
20131102 0:00,0.2038036398553194
20131102 1:00,0.43230681594135706
20131102 2:00,0.4817869909652965
20131102 3:00,0.5476398237149893
20131102 4:00,0.6204818221846458
20131102 5:00,0.6487506452091671
20131102 6:00,0.6038505652547645
20131102 7:00,0.5435431708128955
20131102 8:00,0.5166152879631722
20131102 9:00,0.5195394810872085
20131102 10:00,0.46907123733847583
20131102 11:00,0.41869583414133443
20131102 12:00,0.3385669174812482
20131102 13:00,0.4741033163226411
20131102 14:00,0.5737111948822282
20131102 15:00,0.32822278328793725
20131102 16:00,0.37816577035850807
20131102 17:00,0.48470991179093276
20131102 18:00,0.5382175279810477
20131102 19:00,0.47776421387572915
20131102 20:00,0.4025378783091153
20131102 21:00,0.4445585521223427
20131102 22:00,0.5230787307946889
20131102 23:00,0.5148468826681689
20131103 0:00,0.5043833785609753
20131103 1:00,0.44809078994327506
20131103 2:00,0.45800115168612726
20131103 3:00,0.5914702546175639
20131103 4:00,0.6239919209811835
20131103 5:00,0.6027498843420842
20131103 6:00,0.6016546469300712
20131103 7:00,0.5986502108989924
20131103 8:00,0.5944702092974363
20131103 9:00,0.5306517753879254
20131103 10:00,0.4615496347821573
20131103 11:00,0.3956526533074097
20131103 12:00,0.5364682949511479
20131103 13:00,0.5514593744095178
20131103 14:00,0.5903544244266763
20131103 15:00,0.643785397075292
20131103 16:00,0.6824170051318934
20131103 17:00,0.7083299645562755
20131103 18:00,0.7293298279321776
20131103 19:00,0.7443917861141855
20131103 20:00,0.7627975084475556
20131103 21:00,0.7975615579927393
20131103 22:00,0.8624660010133378
20131103 23:00,0.8016701874569057
20131104 0:00,0.710098889549047
20131104 1:00,0.66585860311834
20131104 2:00,0.5812205240166548
20131104 3:00,0.5107597686327574
20131104 4:00,0.43506748421097213
20131104 5:00,0.39660596008450855
20131104 6:00,0.3880602304922263
20131104 7:00,0.38993292212068603
20131104 8:00,0.4046562868353743
20131104 9:00,0.30462070103369754
20131104 10:00,0.34385616880543446
20131104 11:00,0.41142362419950274
20131104 12:00,0.45505762127406707
20131104 13:00,0.4864598215239159
20131104 14:00,0.5157612022316351
20131104 15:00,0.5378908619649012
20131104 16:00,0.5751099174508492
20131104 17:00,0.6091935983101282
20131104 18:00,0.5986276700626039
20131104 19:00,0.5714093425693316
20131104 20:00,0.5535159057030905
20131104 21:00,0.6259239092521194
20131104 22:00,0.6861514009222209
20131104 23:00,0.7025054487308684
20131105 0:00,0.6163765529921943
20131105 1:00,0.4372578303364902
20131105 2:00,0.3361516889909097
20131105 3:00,0.26185580520726387
20131105 4:00,0.2066899112123478
20131105 5:00,0.16319082127655885
20131105 6:00,0.11362542850706256
20131105 7:00,0.09643294083400517
20131105 8:00,0.17176799741398985
20131105 9:00,0.2550224961148469
20131105 10:00,0.3328520673491191
20131105 11:00,0.32642127355649264
20131105 12:00,0.31884340702317926
20131105 13:00,0.3241523166706192
20131105 14:00,0.3287090125663632
20131105 15:00,0.32981221864479576
20131105 16:00,0.3106332302028703
20131105 17:00,0.2980694178781886
20131105 18:00,0.3086378555382189
20131105 19:00,0.32535289934074707
20131105 20:00,0.33660310021066087
20131105 21:00,0.41616704682170835
20131105 22:00,0.42931732368523795
20131105 23:00,0.4861736056156975
20131106 0:00,0.4839909058096205
20131106 1:00,0.3860116759930128
20131106 2:00,0.31493735330205724
20131106 3:00,0.2658675633727835
20131106 4:00,0.24904811595173232
20131106 5:00,0.2506342823444098
20131106 6:00,0.2460184297342497
20131106 7:00,0.23376887429297405
20131106 8:00,0.16888680003672524
20131106 9:00,0.16938582545060787
20131106 10:00,0.14020389382756274
20131106 11:00,0.26512762743182167
20131106 12:00,0.2450002382764372
20131106 13:00,0.37745413380727566
20131106 14:00,0.4625200669688572
20131106 15:00,0.5008524305447744
20131106 16:00,0.47122575274739426
20131106 17:00,0.3582717654419198
20131106 18:00,0.23316676575041778
20131106 19:00,0.18821723933379714
20131106 20:00,0.20676255973049645
20131106 21:00,0.26600991775164373
20131106 22:00,0.14948261720536152
20131106 23:00,0.11297205431491325
20131107 0:00,0.25004184433380333
20131107 1:00,0.35632751347074526
20131107 2:00,0.4258889153413496
20131107 3:00,0.3366751426395012
20131107 4:00,0.40257657790646817
20131107 5:00,0.4884645230177754
20131107 6:00,0.5974442674541964
20131107 7:00,0.792712771429191
20131107 8:00,0.7094868633753662
20131107 9:00,0.41426646886958357
20131107 10:00,0.1309755738634841
20131107 11:00,-0.04547943003581497
20131107 12:00,0.36379591316946874
20131107 13:00,0.3968366028906075
20131107 14:00,0.4299226390861796
20131107 15:00,0.2446802612359305
20131107 16:00,0.5727306888804644
20131107 17:00,0.6407948821453711
20131107 18:00,0.6851925396484277
20131107 19:00,0.6427572330154927
20131107 20:00,0.6712163377654823
20131107 21:00,0.666160673584361
20131107 22:00,0.7385059147766506
20131107 23:00,0.7892039608927088
20131108 0:00,0.8134657453140728
20131108 1:00,0.7949130809376752
20131108 2:00,0.7933411738444551
20131108 3:00,0.7949344635978219
20131108 4:00,0.8283719850557685
20131108 5:00,0.8397017226704573
20131108 6:00,0.7811963064995924
20131108 7:00,0.7363225513849798
20131108 8:00,0.6877784775034441
20131108 9:00,0.6066019709586103
20131108 10:00,0.5186364592005701
20131108 11:00,0.446043622796329
20131108 12:00,0.39131571422169625
20131108 13:00,0.3556780061305896
20131108 14:00,0.3340857985892975
20131108 15:00,0.26282066854158703
20131108 16:00,0.21657640416302631
20131108 17:00,0.2234081316294796
20131108 18:00,0.24763104942003916
20131108 19:00,0.2134595583456967
20131108 20:00,0.2028217683474246
20131108 21:00,0.28873458597177426
20131108 22:00,0.40940370117090985
20131108 23:00,0.4549050330099937
20131109 0:00,0.4220576470141823
20131109 1:00,0.4211099274294265
20131109 2:00,0.4445128480308214
20131109 3:00,0.4875074244035594
20131109 4:00,0.5403088889551457
20131109 5:00,0.5657015958764713
20131109 6:00,0.5715833338808274
20131109 7:00,0.5817868704213367
20131109 8:00,0.6134100715463657
20131109 9:00,0.5847980603780172
20131109 10:00,0.46450812775047984
20131109 11:00,0.4092819410543038
20131109 12:00,0.3715880714357144
20131109 13:00,0.3690923624646627
20131109 14:00,0.4589878887528161
20131109 15:00,0.4367061589330871
20131109 16:00,0.3955503601090457
20131109 17:00,0.380072805768714
20131109 18:00,0.37795022654282073
20131109 19:00,0.3732581186688485
20131109 20:00,0.38469172077324504
20131109 21:00,0.43965014520855333
20131109 22:00,0.5194760720995368
20131109 23:00,0.5159689762886284
20131110 0:00,0.47689393738636116
20131110 1:00,0.521639085949817
20131110 2:00,0.5119067504459496
20131110 3:00,0.4925069951473076
20131110 4:00,0.4928216258791624
20131110 5:00,0.5163180522359747
20131110 6:00,0.5384389920139385
20131110 7:00,0.5486966853967858
20131110 8:00,0.5220243570470415
20131110 9:00,0.3950097346002294
20131110 10:00,0.3426063785952863
20131110 11:00,0.398140912868474
20131110 12:00,0.5085888151584246
20131110 13:00,0.44172355525388834
20131110 14:00,0.4010393583467734
20131110 15:00,0.3677644576785209
20131110 16:00,0.3367755268998918
20131110 17:00,0.3005126532995389
20131110 18:00,0.25517197607333625
20131110 19:00,0.21767566241655156
20131110 20:00,0.23303323843667778
20131110 21:00,0.2829455305452067
20131110 22:00,0.31339267822722583
